446	1.2118657376357646E-4
447	7.104444567523655E-5
448	1.2684847601263574E-4
449	8.405398155369399E-5
450	1.2488006306648043E-4
451	1.2264435716887408E-4
452	9.756447776420753E-5
453	6.799827258235688E-5
454	6.460463291534376E-5
455	1.477916070878709E-4
456	1.330198554141993E-4
457	3.685240624640044E-5
458	1.3496016736667252E-4
459	5.9866478600737254E-5
460	1.5541867879160427E-4
461	8.777246423071512E-5
462	5.8310319547883945E-5
463	1.0434982064748984E-4
464	1.1921665221979623E-4
465	1.4027094626866573E-4
466	1.4154864414469843E-4
467	1.2379224215474258E-4
468	7.612118839049614E-5
469	1.0140226346728932E-4
470	9.349076294642502E-5
471	1.253261239030358E-4
472	1.1317687612105795E-4
473	7.848416299919945E-5
474	1.4374357223711373E-4
475	8.52158712652024E-5
476	1.05952217474883E-4
477	3.360367174232921E-5
478	1.0696974673412458E-4
479	9.394780714030057E-5
480	4.778070918297618E-5
481	1.0895963475795461E-4
482	8.34762356422197E-5
483	1.4041484826278735E-4
484	9.502105433500177E-5
485	7.316980673382779E-5
486	1.0040234582564195E-4
487	1.3589751249696062E-4
488	6.472015155400478E-5
489	9.577520962086985E-5
490	1.5373562058331602E-4
491	8.12530991820138E-5
492	1.0189517213802234E-4
493	1.18539867559445E-4
494	8.575350722766997E-5
495	1.1214477138513038E-4
496	8.12517029302982E-5
497	1.629357849538307E-4
498	1.1348788241743507E-4
499	9.158152645383906E-5
500	6.851558082701241E-5
501	6.5318298417343E-5
502	1.033840136297202E-4
503	9.204933670578432E-5
504	1.1088480728402117E-4
505	4.6717981896637416E-5
506	1.3600544437048694E-4
507	7.75973767592884E-5
508	1.6256081339181534E-4
509	9.225885148930911E-5
510	1.1928893493118825E-4
511	9.684525207074912E-5
512	1.3391720465704966E-4
513	1.1458455865357097E-4
514	7.182669070422918E-5
515	9.699224840434559E-5
516	1.0449949444811397E-4
517	1.4787910696985155E-4
518	1.1092904065031172E-4
519	1.4545514893488142E-4
520	1.0251862214735956E-4
521	1.0701465466162336E-4
522	7.849195624204145E-5
523	1.5841967012542637E-4
524	1.402287909762153E-4
525	1.1001507131656371E-4
526	1.012482789585009E-4
527	1.5525736933750294E-4
528	1.6030993426162366E-4
529	1.0072473699343527E-4
530	1.0752677999186014E-4
531	9.405402528781629E-5
532	1.1219867598912268E-4
533	1.4087460861849887E-4
534	8.785567622244648E-5
535	1.2851170173593113E-4
536	1.1103600011072809E-4
537	1.1597440165140486E-4
538	1.4087689148307154E-4
539	8.633792500041231E-5
540	1.181274477136876E-4
541	5.654437732336919E-5
542	7.415338254068021E-5
543	1.0264604410693147E-4
544	9.36948750187655E-5
545	9.679227141768067E-5
546	7.541993265214233E-5
547	1.1045447610480552E-4
548	1.422637496993297E-4
549	1.010814705883246E-4
550	1.0833496968871029E-4
551	1.1568313326793248E-4
552	8.329403012694188E-5
553	9.943720786887502E-5
554	1.0900713437895258E-4
555	1.2224169130269018E-4
556	8.848815021817623E-5
557	1.4763293972430258E-4
558	1.354192109689323E-4
559	6.466438402868485E-5
560	1.2994468082112693E-4
561	8.938186173305768E-5
562	4.858569361568215E-5
563	1.1910066058591035E-4
564	8.312729799133528E-5
565	1.248741997662996E-4
